nome_site;usuario;cidade;uf;categoria;tags;categoria_imovel;status_imovel;contato;data_periodo_eua;url;card_nome;card_localizacao;descricao;preco;card_imagem_url;card_url;og_title;og_image;og_description;og_status;galeria;data_primeiro_scraper_brasil;data_primeiro_scraper_eua;data_primeiro_scraper_eua_timestamp;data_ultimo_scraper_brasil;data_ultimo_scraper_eua;data_ultimo_scraper_eua_timestamp;data_periodo_eua_timestamp
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis;"Casa | Divineia";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO DIVINEIA<br/>➜Área total de 420m²<br/>➜Área construída de 240m²<br/>➜03 quartos sendo 01 suíte com closet<br/>➜Cozinha<br/>➜Sala de estar e de TV<br/>➜02 banheiros sociais<br/>➜Área de serviço<br/>➜Rebaixamento em gesso<br/>➜Lavanderia<br/>➜Garagem coberta para 04 carros<br/>Valor: R$ 1.1milhão<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";1100;https://sucessoimoveis.imb.br/imoveis/casa-divineia-3/;https://sucessoimoveis.imb.br/imoveis/casa-divineia-3/;"Casa | Divineia – Sucesso Imóveis";;;ok;img_be7da0041cf02939ae7675bf4d899dd9.png,img_6593d44295f50b606a0c42c7921539f3.png,img_e1eaa83a2a911aeeb0100e34d21deb2f.png,img_397d391e048f7c8ee65358298d9fea7a.png,img_41758dfa69eb000063a4797166466017.png,img_20ba5f3d0a64b5549ca2140ebf4138e9.png,img_fc962d3f90ed85eeb33b660489aa6c71.png,img_0dc619805c1edeb7ce5527b78729a9ee.png,img_ea035544568ef30643569bf70728b26e.png,img_812532ee13c8d26e4545c617bbb1579f.png;"11/06/2026 01:01:00";"2026-06-11 01:01:00";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis;"Casa | Terra Nova";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO TERRA NOVA<br/>➜Área total de 300m²<br/>➜Área construída de 180m²<br/>➜03 quartos sendo 01 suíte com closet<br/>➜Cozinha com armários planejados e churrasqueira<br/>➜Sala ampla<br/>➜Ofurô com hidromassagem e aquecida<br/>➜Lavabo<br/>➜Banheiro social<br/>➜Garagem para 02 carros<br/>➜Aceita financiamento<br/>Valor: R$ 890mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";890000;https://sucessoimoveis.imb.br/imoveis/casa-terra-nova-5/;https://sucessoimoveis.imb.br/imoveis/casa-terra-nova-5/;"Casa | Terra Nova – Sucesso Imóveis";;;ok;img_fda3f090d08f858bbb7ce5c151b7f245.png,img_1079f759ab0741577dc537d501b758ca.png,img_a378bc370848edf8e06cceb719935e8c.png,img_938dacc8d40a51c271a9fa275fd804be.png,img_8705c1a8a88ef2ff1be97a91266eb6d8.png,img_8df7b90c8be7aaecd80820c5944c0b88.png,img_6da796610fcd332247766b73f62aab6b.png,img_86d18112800c3123d0a86da96c1211b0.png,img_9296d353b38ee75f0c6f072daf57f06a.png,img_84665dc666077dc900ba8467e2619ab7.png;"11/06/2026 01:01:01";"2026-06-11 01:01:01";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis;"Casa | Santa Luzia";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO SANTA LUZIA<br/>➜Área total de 311m²<br/>➜Área construída de 230m²<br/>➜03 quartos sendo 01 suite<br/>➜Sala de estar<br/>➜Sala de TV<br/>➜Cozinha americana<br/>➜Área gourmet com churrasqueira<br/>➜Área de serviço<br/>➜Dispensa<br/>➜Armários planejados nos quartos e na cozinha<br/>➜Piso em porcelanato<br/>➜Não aceita financiamento<br/>➜Pega imóvel de menor valor na negociação<br/>Valor: R$ 600mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";600000;https://sucessoimoveis.imb.br/imoveis/casa-santa-luzia-2/;https://sucessoimoveis.imb.br/imoveis/casa-santa-luzia-2/;"Casa | Santa Luzia – Sucesso Imóveis";;;ok;img_dd820859c7b858084b6f2c85e8b2a68c.png,img_ce1f1f40c8488abb626fe0c6c175f812.png,img_85f6df1fae007931e029cd038ae6b502.png,img_fdc2f5fa7dd288de82093f10af19b9ca.png,img_abf0ad7b4fdb065942e2f12d3a6e70a4.png,img_664eef3a54326a5452d22e211c1671c7.png,img_97d268d6647213ff583810508ca2da6a.png,img_91db7223486cdb46b97d9ab1c51d19e7.png,img_b92c19661ad439ae9e04118478c93f57.png,img_dad2b31633bdd3bd652f904c9e8e800a.png;"11/06/2026 01:01:02";"2026-06-11 01:01:02";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis;"Casa | Primavera";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO PRIMAVERA<br/>➜Área total de 200m²<br/>➜02 quartos<br/>➜Casa de forro<br/>➜Não aceita financiamento<br/>Valor: R$ 350mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";350000;https://sucessoimoveis.imb.br/imoveis/casa-primavera-10/;https://sucessoimoveis.imb.br/imoveis/casa-primavera-10/;"Casa | Primavera – Sucesso Imóveis";;;ok;img_4e282e79f62909ed521ca82e95050e75.png,img_152550ba79c40eb487cf492199c3087c.png,img_04eace20351fae57a2fc732fa92e3118.png,img_df87ac0fc2a15714e8e640dfdb55f544.png,img_4388032b1f62770063fa811bc5d65d5f.png,img_f8a1869c9ba18c6f9a38a7ef9599375f.png,img_4258a74283c782697d0642c24b3b12e4.png,img_c17797594c983ac6d2151c055cc9b81f.png,img_5225365f1c6507043729eddbfabacdf9.png;"11/06/2026 01:01:04";"2026-06-11 01:01:04";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis;"Chácara | Terra Nova";"Unaí, MG";"<b>Descrição</b><br/>LOTES A VENDA NO BAIRRO TERRA NOVA<br/>➜Lotes 36 e 37 da quadra 07<br/>➜Área total de cada lote: 300m²<br/>➜10×30<br/>➜Lotes escriturados<br/>➜Sol da manhã<br/>➜Asfalto<br/>➜Aceita financiamento<br/>Valor: R$ 160mil cada<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";160000;https://sucessoimoveis.imb.br/imoveis/chacara-terra-nova/;https://sucessoimoveis.imb.br/imoveis/chacara-terra-nova/;"Chácara | Terra Nova – Sucesso Imóveis";;;ok;img_e121aaffb9b085a63ed1a7889a368ff0.png,img_4987d3e33cf16b5b0f83a5ff91f970a4.png,img_086247a768c29ec3449694e69e267292.png;"11/06/2026 01:01:05";"2026-06-11 01:01:05";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Casa | Santa Luzia";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO SANTA LUZIA<br/>➜Área total de 388m²<br/>➜Área construída de 275m²<br/>➜03 quartos sendo 01 suite<br/>➜Casa de laje com base para sobrado<br/>➜Sala<br/>➜Cozinha ampla<br/>➜Dispensa<br/>➜Área de serviço<br/>➜Área gourmet<br/>➜Lavabo<br/>➜Garagem para 03 carros<br/>Valor: R$ 900mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";900000;https://sucessoimoveis.imb.br/imoveis/casa-santa-luzia/;https://sucessoimoveis.imb.br/imoveis/casa-santa-luzia/;"Casa | Santa Luzia – Sucesso Imóveis";;;ok;img_4345cf214acea11a69c1720dd5ea858a.png,img_2f04f3325b662e08b32991ff88e07a96.png,img_45e179e79c5be760cd8c1ef75b3732cf.png,img_4e082d71a8dcf0be9afde0fa23284c76.png,img_6ce509f93c7c053efd3b681fb8dff6d3.png,img_6eb86e4d423872a035f7f37f735609f7.png,img_c7df82e10bda1bb890be94bce5757bf6.png,img_aff5083d397c4050dd27161bcc361cc3.png,img_3859d42da2065edbdd5df691e3baf3b5.png,img_b82aa84d65c18a6d0470dd7e04681fee.png;"11/06/2026 01:01:06";"2026-06-11 01:01:06";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Casa | Primavera";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO PRIMAVERA<br/>➜Área total de 300m²<br/>➜Área construída de 239m²<br/>➜04 quartos sendo 02 suites<br/>➜Closet<br/>➜Área gourmet com churrasqueira<br/>➜03 Vagas de garagem<br/>➜Sacada<br/>➜Escritorio<br/>➜Lavabo<br/>➜Dispensa<br/>➜Rebaixamento em gesso<br/>➜Toda no porcelanato<br/>➜Armários planejados<br/>➜Concertina e cerca eletrica<br/>➜Portão eletronico<br/>➜Sistema de video monitoramento<br/>➜Aceita troca como parte do pagamento<br/>Valor: R$ 950mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";950000;https://sucessoimoveis.imb.br/imoveis/casa-primavera-9/;https://sucessoimoveis.imb.br/imoveis/casa-primavera-9/;"Casa | Primavera – Sucesso Imóveis";;;ok;img_82a828c705564357054493c67924508d.png,img_0d7727b565846204e4142500e3a32b70.png,img_af48ddc531fe2e9f974ba7150a03832d.png,img_f4811a56ca4c67c8c44826877ec05b13.png,img_29c1f921c488ae14d6b8c405b97cb532.png,img_d76bd13de9b45da032067a263058a8fc.png,img_e878233db524062b476b1d5f73d7425e.png,img_f6c5d4988da634307cfb53f11e8f4328.png,img_b428a13f447a1d46aa23383ae3894398.png,img_f3e61b6f845a3676f3c671287c934fad.png;"11/06/2026 01:01:07";"2026-06-11 01:01:07";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Casa | Bairro Jardim";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO JARDIM<br/>➜Área total de 375m<br/>➜15×25<br/>➜04 quartos sendo 02 suite<br/>➜Casa de laje<br/>➜Aceita financiamento<br/>Valor: R$ 800mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";680000;https://sucessoimoveis.imb.br/imoveis/casa-bairro-jardim-2/;https://sucessoimoveis.imb.br/imoveis/casa-bairro-jardim-2/;"Casa | Bairro Jardim – Sucesso Imóveis";;;ok;img_b9207fd562227e4833727c2c80999ad2.png,img_12241854e42ccdddaf821e550f98eeda.png,img_8de611596675a1eb0a1388181c5fdf27.png,img_2f3926153c8c4f1f1fca6f737b77ac57.png,img_6e6016795c15655bdcb4f0037376a6a8.png,img_ab4cb8c2d2f6756912a3ed997f8d7873.png,img_0e77d995e40a93593fd526980bf0ab9a.png,img_97ce501d962aac8713c1cff496d02c13.png,img_dfb14d99f998c36a168868dfa305751f.png,img_f92c82df7facad68ca318aca84079fed.png;"11/06/2026 01:01:08";"2026-06-11 01:01:08";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Casa | Bairro Alvorada";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO ALVORADA<br/>➜Área total de 200m²<br/>➜02 quartos<br/>➜Banheiro social<br/>➜Sala<br/>➜Cozinha<br/>➜Área de serviço coberta<br/>➜Garagem<br/>➜Área gourmet<br/>➜01 banheiro<br/>➜01 quarto( falta cerâmica no piso e pintar )<br/>➜01 dispensa ( falta cerâmica no piso e pintar )<br/>➜Casa de laje<br/>➜ACEITA FINANCIAMENTO<br/>Valor: R$ 255mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";255000;https://sucessoimoveis.imb.br/imoveis/casa-bairro-alvorada/;https://sucessoimoveis.imb.br/imoveis/casa-bairro-alvorada/;"Casa | Bairro Alvorada – Sucesso Imóveis";;;ok;img_85421f705c6b44db8551b45e12030403.png,img_c4a499366dfecb5ed70ae15055b5dc8a.png,img_d6dcec38f07a4b3c945d23bb78eda453.png,img_a1c4b1ff172c4b6534ccfb2d4b6301dd.png,img_37c0091c1de17fda5168849271c646ac.png,img_885d6a22580136e89f3dd84556ff245a.png,img_472ed0129434ca57ec4b230b512b6c45.png,img_3d2003880552059a0b5ea301ac631f46.png,img_560c0d3d0a2464bdcb684a875f9162ff.png,img_1a4f2f4f523d276311f0d9fded3a6fd4.png;"11/06/2026 01:01:09";"2026-06-11 01:01:09";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Lote | Bairro Divineia";"Unaí, MG";"<b>Descrição</b><br/>LOTE A VENDA<br/>➜Área total de 450m²<br/>➜15×30<br/>➜Todo murado<br/>➜Próximo ao supermercado Hélio<br/>➜Excelente localização<br/>Valor: R$ 460mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";460000;https://sucessoimoveis.imb.br/imoveis/lote-bairro-divineia/;https://sucessoimoveis.imb.br/imoveis/lote-bairro-divineia/;"Lote | Bairro Divineia – Sucesso Imóveis";;;ok;img_a0cb95ee1b788ba4e527e6d18e6bcc14.png,img_e5340004dc09d3ed593d7104ce0a5ab7.png;"11/06/2026 01:01:10";"2026-06-11 01:01:10";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Chacara | Tamboril";"Unaí, MG";"<b>Descrição</b><br/>CHACARA A VENDA NO TAMBORIL<br/>➜Área total de 3.708m² (cercada)<br/>➜Terreno plano<br/>➜Água e Luz<br/>➜11 km de Unaí<br/>➜02 quartos<br/>➜Sala<br/>➜Cozinha<br/>➜Banheiro<br/>➜Varanda<br/>➜Área de serviço<br/>➜Galinheiro<br/>➜Aceita casa na troca<br/>➜Aceita sugestão de negocio<br/>Valor: R$ 400mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";400000;https://sucessoimoveis.imb.br/imoveis/chacara-tamboril-2/;https://sucessoimoveis.imb.br/imoveis/chacara-tamboril-2/;"Chacara | Tamboril – Sucesso Imóveis";;;ok;img_dd119538906873ad8164cd9d0a7ce32d.png,img_f8d9684090a483c253860dc53325153c.png,img_a8773eacf77b7f17f3ae8c40bc3364c7.png,img_bbebb6d69628d6c7678471732f939fad.png,img_def9c8d9b10f56edf8f158024bc03ae5.png,img_95a4ea87a6f53f5ad27d07a327b05b8f.png,img_0584e8073a77af66608c93272d83c490.png,img_ad5973af08753e885c136e2ee1173bb3.png,img_b50dd4c3bd4b8d46a14c64461bbe60bc.png,img_62ee76732cc7b7fba5c519ba7eb91717.png;"11/06/2026 01:01:11";"2026-06-11 01:01:11";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Casa | Alto Padrão";"Unaí, MG";"<b>Descrição</b><br/>CASA ALTO PADRÃO NO BAIRRO SERRA VERDE<br/>➜Área total de 328,61m²<br/>➜Área construída de 280m²<br/>➜03 quartos sendo 01 suite com banheira e sacada<br/>➜Sala<br/>➜Cozinha<br/>➜Banheiro social<br/>➜Área de serviço<br/>➜Escritorio<br/>➜Área gourmet<br/>➜Piscina aquecida e com hidromassagem<br/>➜Garagem para 02 carros<br/>Valor: R$ 1.390.000,00<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";1390000;https://sucessoimoveis.imb.br/imoveis/casa-alto-padrao-2/;https://sucessoimoveis.imb.br/imoveis/casa-alto-padrao-2/;"Casa | Alto Padrão – Sucesso Imóveis";;;ok;img_3d41ecd39e81a6260dc2a776deaafd25.png,img_55000b84c3e468251c1936d1899dc286.png,img_77edb88a2ef70ac3490031ecca3d7610.png,img_e2df1c8da52664832e127b556e61ac8d.png,img_27967628d352a75a36cd1a429f801c12.png,img_3686e0bd3ee2eba54212b77ee6ad6aa0.png,img_e5721b288358c4a9087c7e3146669280.png,img_ae81b5d6086b4043e352dcc448ea4b40.png,img_3219d0ed156baff7568f219ae02c13ba.png,img_c600406c044caf9723fe2f995d0b787a.png;"11/06/2026 01:01:12";"2026-06-11 01:01:12";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Casa | Venda";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO ESPLANADA<br/>➜Área total de 300m²<br/>➜Área construída de 200m²<br/>➜02 quartos com guarda-roupa, painel e banheiro americano<br/>➜01 suite com closet<br/>➜Cozinha planejada<br/>➜Sala com pé direito duplo<br/>➜Iluminação em LED<br/>➜Toda no porcelanato<br/>➜Área gourmet com banheiro e piscina aquecida<br/>➜Cerca eletrica<br/>➜02 vagas de garagem<br/>Valor: R$ 1.390.000,00<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";1390000;https://sucessoimoveis.imb.br/imoveis/casa-venda/;https://sucessoimoveis.imb.br/imoveis/casa-venda/;"Casa | Venda – Sucesso Imóveis";;;ok;img_ed5d6cb8b2587b1b60f7723ad8c981f1.png,img_760d10e1d0921c60e7d17535050549cb.png,img_7aaa6b7df815038e4e21510a2cf88e38.png,img_f3badb54c850cf93a9209970f930b944.png,img_62016159694f1da1bf53d687ad9f77d9.png,img_4dcb282c5a42fb941bc099aed12324ac.png,img_d08ed4c8c3894cc856cf7b88b8eb1cc2.png,img_6ac0aea5ac952a811ae2b6f5ee52c9bc.png,img_3341c180405aa5d24e3784eaf46373e3.png,img_d77fb6eaec2ab26557cfd25e8cb21dbc.png;"11/06/2026 01:01:12";"2026-06-11 01:01:12";1783738800;;;;
"Sucesso Imóveis - Geral";imoveisunai;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";2026-07-11;https://sucessoimoveis.imb.br/imoveis/page/2;"Casa | Divineia";"Unaí, MG";"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO DIVINEIA<br/>➜03 quartos sendo 01 suite<br/>➜Sala<br/>➜Cozinha<br/>➜Banheiro social<br/>➜Área gourmet com lavabo<br/>➜Garagem coberta para 02 carros<br/>➜Aceita financiamento<br/>Valor: R$ 550mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";550000;https://sucessoimoveis.imb.br/imoveis/casa-divineia-2/;https://sucessoimoveis.imb.br/imoveis/casa-divineia-2/;"Casa | Divineia – Sucesso Imóveis";;;ok;img_773b509c343b750a00fbb83664e4f462.png,img_85579d130295c44782234eb44c3a98e3.png,img_d6c17594c9ad7d31b7e96ec8c8148005.png,img_898a6cf4e120f979e47f8f015f059ddb.png,img_91a6afe1b5f79fc45fefba879f9b11fd.png,img_1237969bd2fb9f47e64cad677a4887d1.png,img_9eef4dd7e83f3331b760cd263719f047.png,img_97d8c7963c8fb00a5bebca8bcea70ecf.png,img_75677f11cb1a9dcf81c5aa9c8cf4a4ed.png,img_0934ae430fdbdc3ce04a5cfde1001c96.png;"11/06/2026 01:01:14";"2026-06-11 01:01:14";1783738800;;;;
