ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other,Content,Title,"Post Type",Tags,_job_location,_contact-information,_featured,_claimed,"Custom Taxonomy: Qualification"
3828,place,"Telle Pizza",,"(38) 3676-5199","(38) 99903-4155",,"Rua Francisco Rodrigues da Silva, 384 - Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_tellepizzas_logo.jpg"";}",,a:0:{},a:0:{},,,,"Telle Pizza",job_listing,pizzaria|pizzarias,"Rua Francisco Rodrigues da Silva, 384 - Unaí - MG",,1,1,
3849,place,"Imperium Burguer Unaí","Venha nos prestigiar e provar o melhor Sanduíche!
📆 Aberto de Terça a Domingo.
🕛| Das 18:00 hrs à 00:00
🛵| Delivery e presencial
📲| Peça pelo link⤵️ <a href=""https://api.whatsapp.com/send?phone=5538998302146&amp;text=Boa+noite%2C+gostaria+de+fazer+o+meu+pedido%21"" target=""_blank"" rel=""noopener"">Whatsapp</a>","(38) 99830-2146","(38) 99830-2146",,"Av. Antônio Pereira dos Santos, 298 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:47:""https://www.instagram.com/imperiumburguer.unai/"";}}",,https://www.instagram.com/imperiumburguer.unai,,"a:1:{i:0;s:88:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_imperium_burguer_logo.jpg"";}",,a:0:{},a:0:{},,,"Venha nos prestigiar e provar o melhor Sanduíche!
📆 Aberto de Terça a Domingo.
🕛| Das 18:00 hrs à 00:00
🛵| Delivery e presencial
📲| Peça pelo link⤵️ <a href=""https://api.whatsapp.com/send?phone=5538998302146&amp;text=Boa+noite%2C+gostaria+de+fazer+o+meu+pedido%21"" target=""_blank"" rel=""noopener"">Whatsapp</a>","Imperium Burguer Unaí",job_listing,lanches|sanduiche|sanduiches,"Av. Antônio Pereira dos Santos, 298 - Unaí - MG",,1,1,
3852,place,"Bomba Lanches","O Bomba Lanches oferece oferece o melhor cardápio. Tudo gostoso e bem feito.

<strong> Peça seu Sanduíche e receba em Casa. Atendemos pelo Whatsapp.</strong>

<img class=""alignnone size-medium wp-image-56938"" src=""https://guiaunai.com.br/wp-content/uploads/2021/11/bomba_lanches_cardapio_marco_2025.jpg"" alt="""" />","(38) 99911-4272","(38) 99911-4272",,"Rua Francisco Rodrigues da Silva, 312 - Cruzeiro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:63:""https://www.facebook.com/pages/Bomba%20Lanches/236175870267189/"";}}",,,,"a:1:{i:0;s:73:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_bomba_logo.jpg"";}",,"a:13:{i:0;s:88:""https://guiaunai.com.br/wp-content/uploads/2021/11/bomba_lanches_cardapio_marco_2025.jpg"";i:1;s:88:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_bomba_lanches_fachada.jpg"";i:2;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-9.jpg"";i:3;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-1.jpg"";i:4;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-2.jpg"";i:5;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-3.jpg"";i:6;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-4.jpg"";i:7;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-5.jpg"";i:8;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-6.jpg"";i:9;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-7.jpg"";i:10;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_boma_lanches-8.jpg"";i:11;s:84:""https://guiaunai.com.br/wp-content/uploads/2021/11/c11e-Bomba-Lanches-Unai-photo.jpg"";i:12;s:84:""https://guiaunai.com.br/wp-content/uploads/2021/11/rdb1-interior-Bomba-Lanches-1.jpg"";}","a:1:{i:0;s:74:""https://guiaunai.com.br/wp-content/uploads/2021/11/empresa_bomba_cover.jpg"";}",,,"O Bomba Lanches oferece oferece o melhor cardápio. Tudo gostoso e bem feito.

<strong> Peça seu Sanduíche e receba em Casa. Atendemos pelo Whatsapp.</strong>

<img class=""alignnone size-medium wp-image-56938"" src=""https://guiaunai.com.br/wp-content/uploads/2021/11/bomba_lanches_cardapio_marco_2025.jpg"" alt="""" />","Bomba Lanches",job_listing,hamburguer|hamburgueria|hamburguerias|lanche|sanduiche|sanduiches,"Rua Francisco Rodrigues da Silva, 312 - Cruzeiro - Unaí, MG",,1,1,
3859,place,"Vallents Burger",,"(38) 99959-7400","(38) 99959-7400",,"Rua Nossa Sra. do Carmo, 12 - Centro, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:39:""https://www.facebook.com/vallentsburger"";}}",,https://www.facebook.com/vallentsburger,,"a:1:{i:0;s:80:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_vallents_logo.jpg"";}",,a:0:{},a:0:{},,,,"Vallents Burger",job_listing,hamburguer|hamburgueria|hamburguerias|lanche|lanches|sanduiche|sanduiches,"Rua Nossa Sra. do Carmo, 12 - Centro, Unaí - MG",,1,1,
3861,place,"Frango No Pote",,"(38) 99855-4420","(38) 99855-4420",,"Rua Nossa Sra. do Carmo, 230 - Centro, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:55:""https://www.facebook.com/Frango-No-Pote-112412567275656"";}}",,https://frangonopote.com.br,,"a:1:{i:0;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_frango_pote_logo.jpg"";}",,a:0:{},a:0:{},,,,"Frango No Pote",job_listing,lanche|lanches|restaurante|restaurantes,"Rua Nossa Sra. do Carmo, 230 - Centro, Unaí - MG",,1,1,
3864,place,"Subway Lanches","<strong>Subway Unaí</strong>
Bem-vindo ao Subway® Unaí- MG no Instagram!
Atendimento somente presencial 💚","(38) 3676-6871",,,"Rua Nossa Sra. do Carmo, 215 - Centro, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:37:""https://www.instagram.com/subwayunai/"";}}",,,,"a:1:{i:0;s:78:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_subway_logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Subway Unaí</strong>
Bem-vindo ao Subway® Unaí- MG no Instagram!
Atendimento somente presencial 💚","Subway Lanches",job_listing,lanche|lanches|sanduiche|sanduiches,"Rua Nossa Sra. do Carmo, 215 - Centro, Unaí - MG",,1,1,
3892,place,"Açaí Express Unaí","👉 Melhor Açaí da Cidade!
🕓 12:00 às 22:00 de segunda a sábado
🕓 13:00 às 22:00 Domingos e Feriados
📞 38 99893 5185 (WhatsApp)
📱 Ifood, Aiqfome

<a href=""https://www.ifood.com.br/delivery/unai-mg/acai-express-centro/35e06e70-6ec5-4cf2-948c-a775d3c48d1a?utm_medium=share"">www.ifood.com.br/delivery/unai-mg/acai-express-centro/35e06e70-6ec5-4cf2-948c-</a>","(38) 99893-5185","(38) 99893-5185",,"Rua São José, 55 - Centro, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:42:""https://www.instagram.com/acaiexpressunai/"";}}",,https://www.instagram.com/acaiexpressunai/,,"a:1:{i:0;s:84:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_express_logo.jpg"";}",,"a:9:{i:0;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-9.jpg"";i:1;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-8.jpg"";i:2;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-7.jpg"";i:3;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-6.jpg"";i:4;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-5.jpg"";i:5;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-4.jpg"";i:6;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-3.jpg"";i:7;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-2.jpg"";i:8;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_acai_exmpress_foto-1.jpg"";}",a:0:{},,,"👉 Melhor Açaí da Cidade!
🕓 12:00 às 22:00 de segunda a sábado
🕓 13:00 às 22:00 Domingos e Feriados
📞 38 99893 5185 (WhatsApp)
📱 Ifood, Aiqfome

<a href=""https://www.ifood.com.br/delivery/unai-mg/acai-express-centro/35e06e70-6ec5-4cf2-948c-a775d3c48d1a?utm_medium=share"">www.ifood.com.br/delivery/unai-mg/acai-express-centro/35e06e70-6ec5-4cf2-948c-</a>","Açaí Express Unaí",job_listing,,"Rua São José, 55 - Centro, Unaí - MG",,1,1,
3916,place,"Cervejaria dus13","<strong>Cerveja &amp; Chopp dus13</strong>

Produto/serviço
🍻 A única Tap House especialista em surpreender os paladares mais exigentes de Unaí e região!
📲(38) 99819-1616
Clique e fale conosco ⤵️ <a href=""http://bit.ly/contatodus13"" target=""_blank"" rel=""noopener"">bit.ly/contatodus13</a>","(38) 99819-1616","(38) 99819-1616",,"Rua Nossa Sra. do Carmo, 528 - Centro, Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:88:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13_logo.jpg"";}",,"a:12:{i:0;s:91:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13_fachada.jpg"";i:1;s:88:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13_chop.jpg"";i:2;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13_choop2.jpg"";i:3;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-12.jpg"";i:4;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-9.jpg"";i:5;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-8.jpg"";i:6;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-7.jpg"";i:7;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-6.jpg"";i:8;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-5.jpg"";i:9;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-4.jpg"";i:10;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-3.jpg"";i:11;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13-14.jpg"";}","a:1:{i:0;s:91:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_cervejaria_dus13_fachada.jpg"";}",,,"<strong>Cerveja &amp; Chopp dus13</strong>

Produto/serviço
🍻 A única Tap House especialista em surpreender os paladares mais exigentes de Unaí e região!
📲(38) 99819-1616
Clique e fale conosco ⤵️ <a href=""http://bit.ly/contatodus13"" target=""_blank"" rel=""noopener"">bit.ly/contatodus13</a>","Cervejaria dus13",job_listing,bar|bares|bebidas|cervejaria|cervejarias|choperia|choperias|chopp,"Rua Nossa Sra. do Carmo, 528 - Centro, Unaí - MG",,1,1,
3931,place,"Chell Materiais de Construção",,"(38) 3676-2117",,,"Av. Gov. Valadares, 1937 - Barroca, Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Chell Materiais de Construção",job_listing,"materiais de construcao|materiais para construcao|material de construcao|material para construcao","Av. Gov. Valadares, 1937 - Barroca, Unaí - MG",,0,0,
3937,place,"Pit Stop Hamburgueria","<strong>Pit Stop Hamburgueria</strong>

☎️ (38) 3676-1397
📲 Link Whatsapp ⤵️ <a href=""http://wa.me/553899663174"" target=""_blank"" rel=""noopener"">wa.me/553899663174</a>","(38) 3676-1397","(38) 9966-3174",,"Rua Antônio Brochado, 260 - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:37:""https://www.instagram.com/pitstopunai"";}}",,,,"a:1:{i:0;s:92:""https://www.guiaunai.com.br/wp-content/uploads/2021/11/empresa_pitstop_hamburgueria_logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Pit Stop Hamburgueria</strong>

☎️ (38) 3676-1397
📲 Link Whatsapp ⤵️ <a href=""http://wa.me/553899663174"" target=""_blank"" rel=""noopener"">wa.me/553899663174</a>","Pit Stop Hamburgueria",job_listing,academia|hamburguerias|lanche|lanches|sanduiche|sanduiches,"Rua Antônio Brochado, 260 - Unaí, MG",,1,1,
3969,place,"Rei do Espetinho",,"(38) 99973-7901","(38) 99973-7901",,"Rua Celina Lisboa Frederico, 497 - Centro, Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2021/12/empresas_rei_do_espetinho_logo.jpg"";}",,a:0:{},a:0:{},,,,"Rei do Espetinho",job_listing,churrascaria|churrascarias|churrasquinho|marmitas|marmitex,"Rua Celina Lisboa Frederico, 497 - Centro, Unaí - MG",,1,1,
4549,place,"Casa dos Reparos",,"(38) 3676-8422",,,"Unaí, Minas Gerais, Brasil",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Casa dos Reparos",job_listing,,"Unaí, Minas Gerais, Brasil",,0,0,
4551,place,"Varejão da Construção","<strong>Varejão da construção</strong>
Materiais de construção
🧱 Materiais da Base ao Acabamento
Preço, qualidade e bom atendimento você encontra aqui.
📞 (38) 3676-4184 ou (38) 3676-4124 ou (38) 99956-8640
Avenida São João, 291 - Bairro: Divinéia - Unaí,  MG

<hr />

O Varejão da Construção esta desde 2008 oferecendo os melhores produtos e condições de pagamento para seus clientes. Sempre buscamos o melhor atendimento, produtos de qualidade, confiança e preço justo.

<strong>Aqui você encontra:</strong>
<ul>
 	<li>Pisos e Revestimentos</li>
 	<li>Material de Construção: Cimento, Brita, Areia, Argamassa, Tijolos</li>
 	<li>Pintura</li>
 	<li>Acabamento em Geral</li>
 	<li>Ferramentas</li>
 	<li>Material Hidráulico</li>
 	<li>Metais e Acessórios</li>
 	<li>Material Elétrico</li>
</ul>","(38) 3676-4184","(38) 3676-4184",,"Avenida São João, 291 - Barroca - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:49:""https://www.instagram.com/varejaodaconstrucaounai"";}}",,,,"a:1:{i:0;s:67:""https://guiaunai.com.br/wp-content/uploads/2022/05/varejao-logo.jpg"";}",,"a:6:{i:0;s:93:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-construcao-fotos-01-1.jpg"";i:1;s:93:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-construcao-fotos-02-1.jpg"";i:2;s:93:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-construcao-fotos-03-1.jpg"";i:3;s:91:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-construcao-fotos-04.jpg"";i:4;s:91:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-construcao-fotos-05.jpg"";i:5;s:98:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-construcao-fotos-fachada-1.jpg"";}","a:1:{i:0;s:74:""https://guiaunai.com.br/wp-content/uploads/2022/05/IMG-20230518-WA0000.jpg"";}",,,"<strong>Varejão da construção</strong>
Materiais de construção
🧱 Materiais da Base ao Acabamento
Preço, qualidade e bom atendimento você encontra aqui.
📞 (38) 3676-4184 ou (38) 3676-4124 ou (38) 99956-8640
Avenida São João, 291 - Bairro: Divinéia - Unaí,  MG

<hr />

O Varejão da Construção esta desde 2008 oferecendo os melhores produtos e condições de pagamento para seus clientes. Sempre buscamos o melhor atendimento, produtos de qualidade, confiança e preço justo.

<strong>Aqui você encontra:</strong>
<ul>
 	<li>Pisos e Revestimentos</li>
 	<li>Material de Construção: Cimento, Brita, Areia, Argamassa, Tijolos</li>
 	<li>Pintura</li>
 	<li>Acabamento em Geral</li>
 	<li>Ferramentas</li>
 	<li>Material Hidráulico</li>
 	<li>Metais e Acessórios</li>
 	<li>Material Elétrico</li>
</ul>","Varejão da Construção",job_listing,"cimento|contrucao|ferramentas|materiais de construcao|materiais para construcao|material|material de construcao|material eletrico|material para construcao|piso|pisos","Avenida São João, 291 - Barroca - Unaí, MG",,2,1,
4552,place,"Varejão das Madeiras","<strong>Varejão das Madeiras</strong>

<strong>🏆 Desde 2010 com os melhores preços e condições de Pagamento</strong>

🌳 Madeiras em Geral
☎️ (38) 3676-7015

<strong>Aqui você encontra: </strong>
<ul>
 	<li>Madeiras em geral</li>
 	<li>Peroba Rosa</li>
 	<li>Jatoba</li>
 	<li>Pinus</li>
 	<li>Tabas para andaimes</li>
 	<li>Madeirite</li>
 	<li>Telhas</li>
 	<li>Portas</li>
 	<li>Portais</li>
 	<li>Porteiras</li>
 	<li>Coxeiras</li>
</ul>","(38) 3676-7015","(38) 99832-6494",,"Av. São João, 308 - Divinéia - Unaí, MG",,,a:0:{},,,,"a:1:{i:0;s:89:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-logo.jpg"";}",,"a:12:{i:0;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-01.jpg"";i:1;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-02.jpg"";i:2;s:93:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-003.jpg"";i:3;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-03.jpg"";i:4;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-04.jpg"";i:5;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-05.jpg"";i:6;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-06.jpg"";i:7;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-07.jpg"";i:8;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-08.jpg"";i:9;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-09.jpg"";i:10;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-10.jpg"";i:11;s:92:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-foto-11.jpg"";}","a:1:{i:0;s:87:""https://guiaunai.com.br/wp-content/uploads/2022/05/empresas-varejao-das-madeiras-bg.jpg"";}",,,"<strong>Varejão das Madeiras</strong>

<strong>🏆 Desde 2010 com os melhores preços e condições de Pagamento</strong>

🌳 Madeiras em Geral
☎️ (38) 3676-7015

<strong>Aqui você encontra: </strong>
<ul>
 	<li>Madeiras em geral</li>
 	<li>Peroba Rosa</li>
 	<li>Jatoba</li>
 	<li>Pinus</li>
 	<li>Tabas para andaimes</li>
 	<li>Madeirite</li>
 	<li>Telhas</li>
 	<li>Portas</li>
 	<li>Portais</li>
 	<li>Porteiras</li>
 	<li>Coxeiras</li>
</ul>","Varejão das Madeiras",job_listing,madeira|madeiras|madeireira|madeireiras,"Av. São João, 308 - Divinéia - Unaí, MG",,1,1,
5461,place,"Tapelia Cozinha bar",,"(38) 3493-2323",,,"R. Celina Lisboa Frederico , 323 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:44:""https://www.instagram.com/tapeliacozinhabar/"";}}",,,,a:0:{},,a:0:{},a:0:{},,,,"Tapelia Cozinha bar",job_listing,bares|choperia|choperias|restaurante|restaurantes,"R. Celina Lisboa Frederico , 323 - Centro - Unaí, MG",,0,0,
5462,place,Fastburguer,,"(38) 99853-3904","(38) 99853-3904",,"R. Pref. João Costa - Centro, Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:80:""https://guiaunai.com.br/wp-content/uploads/2022/12/empresas_fastburguer_logo.png"";}",,a:0:{},a:0:{},,,,Fastburguer,job_listing,lanche|lanches|sanduiche|sanduiches,"R. Pref. João Costa - Centro, Unaí - MG",,1,1,
5463,place,"Mapa - Concreto Usinado",,"(38) 3493-1015",,,"Rua Arlindo Gomes Branquinho, 1135 - Unaí, MG",,,a:0:{},,,,"a:1:{i:0;s:73:""https://guiaunai.com.br/wp-content/uploads/2022/12/empresas_logo_mapa.jpg"";}",,a:0:{},a:0:{},,,,"Mapa - Concreto Usinado",job_listing,"cimento|concreto bombeado|pavimentacao|terraplanagem","Rua Arlindo Gomes Branquinho, 1135 - Unaí, MG",,1,0,
5464,place,"O Bronze HD - Bronzeamento Artificial","<strong>O Bronze spa.</strong>
Primeiro Bronzeamento HD no Brasil.
📍Unai MG
Horário de funcionamento (hora marcada)
Das 09h às 11h e das 15h às 21h
<a href=""http://bit.ly/FalecomOBroze"" target=""_blank"" rel=""noopener"">bit.ly/FalecomOBroze</a>","(61) 99918-2594","(61) 99918-2594",,"Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:39:""https://www.instagram.com/o_bronzeunai/"";}}",,,,"a:1:{i:0;s:76:""https://guiaunai.com.br/wp-content/uploads/2022/12/empresas_logo_obronze.jpg"";}",,a:0:{},a:0:{},,,"<strong>O Bronze spa.</strong>
Primeiro Bronzeamento HD no Brasil.
📍Unai MG
Horário de funcionamento (hora marcada)
Das 09h às 11h e das 15h às 21h
<a href=""http://bit.ly/FalecomOBroze"" target=""_blank"" rel=""noopener"">bit.ly/FalecomOBroze</a>","O Bronze HD - Bronzeamento Artificial",job_listing,"bronzeamento|bronzeamento artificial|estética","Unaí, MG",,1,1,
5465,place,"ALUR - Academia de Letras de Unaí",,"(38) 99959-3608","(38) 99959-3608",,,,,a:0:{},,https://academiadeletrasalur.wordpress.com/,,a:0:{},,a:0:{},a:0:{},,,,"ALUR - Academia de Letras de Unaí",job_listing,,,,,,
5466,place,"Código Kid Escola de Programação",,"(38) 99838-9931","(38) 99962-7579",,"Rua Calixto Martins de Melo, 125 - Sala 205 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:40:""https://www.instagram.com/codigokidunai/"";}}",,https://www.instagram.com/codigokidunai,,"a:1:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2022/12/empresas_codigo_kid_logo.jpg"";}",,a:0:{},a:0:{},,,,"Código Kid Escola de Programação",job_listing,curso|cursos|escola|escolas,"Rua Calixto Martins de Melo, 125 - Sala 205 - Centro - Unaí, MG",,1,0,
5467,place,"Impacto - Decorações e Eventos",,"(38) 98806-2016","(38) 99936-1244",,"Rua das Hortências, 45 - Bairro Jardim - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:39:""https://www.instagram.com/impactodecor/"";}}",,https://www.instagram.com/impactodecor,,"a:1:{i:0;s:76:""https://guiaunai.com.br/wp-content/uploads/2022/12/empresas_impacto_logo.jpg"";}",,a:0:{},a:0:{},,,,"Impacto - Decorações e Eventos",job_listing,casamento|casamentos|cerimoniais|cerimonial|noivas,"Rua das Hortências, 45 - Bairro Jardim - Unaí, MG",,1,0,
5468,place,"Moradia Casa e Construção","<strong>Moradia - Casa e Construção</strong>
🏠 Construção e acabamento em geral
🧱 Pisos, louças, metais, portas, janelas e muitos mais
☎️(38) 3676-6190
📍 Avenida Governador Valadares, 1564 - Centro","(38) 3676-6190","(38) 99936-6190",,"Av. Governador Valadares, 1564 - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:37:""https://www.instagram.com/moradiaunai"";}}",,,,"a:1:{i:0;s:76:""https://guiaunai.com.br/wp-content/uploads/2022/12/empresas_moradia_logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Moradia - Casa e Construção</strong>
🏠 Construção e acabamento em geral
🧱 Pisos, louças, metais, portas, janelas e muitos mais
☎️(38) 3676-6190
📍 Avenida Governador Valadares, 1564 - Centro","Moradia Casa e Construção",job_listing,"materiais de construcao|materiais eletricos|materiais para construcao|material de construcao|material eletrico|material para construcao|piso|pisos","Av. Governador Valadares, 1564 - Unaí, MG",,1,1,
5469,place,"Piscinas Vinimar",,"(38) 99914-0756","(38) 99914-0756",,"Rua Celina Lisboa Frederico, 441 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:46:""https://www.instagram.com/piscinasvinimar.unai"";}}",,,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2022/12/empresas_piscinas_vinimar_logo.jpg"";}",,a:0:{},a:0:{},,,,"Piscinas Vinimar",job_listing,piscina,"Rua Celina Lisboa Frederico, 441 - Centro - Unaí - MG",,1,1,
5470,place,"Locações Rei do Ferro","Sua mais nova opção de aluguel de equipamentos:
<ul>
 	<li>Andaimes</li>
 	<li>betoneira</li>
 	<li>Conteiner</li>
 	<li>Marteletes</li>
 	<li>perfurador de solo</li>
 	<li>entre outros.. em Unaí-MG</li>
</ul>","(38) 99881-3514","(38) 99881-3514",,"R. Francisco Rodrigues da Silva, 47 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:44:""https://www.instagram.com/reidoferrolocacoes"";}}",,,,"a:1:{i:0;s:90:""https://guiaunai.com.br/wp-content/uploads/2022/12/empresas-locacoes-rei-do-ferro-logo.jpg"";}",,a:0:{},a:0:{},,,"Sua mais nova opção de aluguel de equipamentos:
<ul>
 	<li>Andaimes</li>
 	<li>betoneira</li>
 	<li>Conteiner</li>
 	<li>Marteletes</li>
 	<li>perfurador de solo</li>
 	<li>entre outros.. em Unaí-MG</li>
</ul>","Locações Rei do Ferro",job_listing,"aluguel de cacamba|aluguel de cacambas|aluguel de maquinas|locação equipamentos construcao","R. Francisco Rodrigues da Silva, 47 - Centro - Unaí - MG",,1,1,
5471,place,"Cássia de Jesus Silva Lamberti",,"(38) 3677-9700","(38) 99961-6606",,"Av. José Luiz Adjuto, 325 - Centro, Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Cássia de Jesus Silva Lamberti",job_listing,medico|medicos|pneumologista|pneumologistas,"Av. José Luiz Adjuto, 325 - Centro, Unaí - MG",,,,
