ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other
569,place,"Agromais - Parceira que rende","AGROMAIS
Parceria que rende 🙌","(38) 3676-4154",,"(38) 3676-4196","R. Maria Rezende Santana, 1059 - Terra Nova - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:38:""https://www.instagram.com/agromaisunai"";}}",,https://www.instagram.com/agromaisunai,,"a:1:{i:0;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_agromais_logo.jpg"";}",,"a:1:{i:0;s:80:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_agromais_fachada.jpg"";}",a:0:{},,
570,place,Agromáquinas,,"(38) 3676-9720",,,"Rua Juvêncio Correio, 499 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
571,place,Agropantaleão,,"(38) 3677-1972",,"(38) 99973-1570","Praça Getúlio Vargas, 179 - Unaí - MG",,,a:0:{},,,agropantaleao@uol.com.br,a:0:{},,a:0:{},a:0:{},,
572,place,"Agropaulista Comercial Agrícola",,"(38) 3676-6063",,"(38) 3676-6064","Rua Joaquim Brochado, 91 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:40:""http://agropaulistaunai.com.br/index.php"";}}",,http://agropaulistaunai.com.br/index.php,,a:0:{},,a:0:{},a:0:{},,
573,place,"Agropecuária Brasil",,"(38) 3676-6697",,,"Avenida Governador Valadares, 527 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
574,place,"Agropecuária Caxambú","<strong>Agropecuária Caxambu</strong>

Rod. MG 188 km 01 N°500 - Unaí, MG
Tel. (38) 3677-1919
Cel/Whatsapp: (38) 99889-7200","(38) 3677-1919","(38) 99889-7200",,"Rod Mg 188, 500 - Unaí - MG",,,"a:2:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:41:""https://instagram.com/agropecuariacaxambu"";}i:1;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:40:""https://www.facebook.com/fernandocaxambu"";}}",,https://instagram.com/agropecuariacaxambu,,"a:1:{i:0;s:79:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_caxambu_logo.png"";}",,a:0:{},a:0:{},,
575,place,"Mundo Agropecuário",,"(38) 3677-4331",,,"Avenida Governador Valadares, 116 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
576,place,"Agropecuária Tapirai",,"(38) 3676-9277",,,"Faz CampinasUnaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
577,place,"Água de Cheiro",,"(38) 3676-5074",,,"Rua Celina Lisboa Frederico, 24 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
578,place,"Água e Gás Eletrogás",,"(38) 3676-5520",,,"Rua Roncador, 897 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
579,place,"Ok Gas e Água Mineral",,"(38) 3677-4555",,"(38) 3676-9200","Rua Prefeito João Costa, 840 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
580,place,"Água Mineral Santa Clara",,"(38) 3677-7050",,,"Rua Cachoeira, 391 B - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
581,place,"Águia Inovação em Segurança",,"(38) 99932-8006",,"(38) 99815-9286","Rua Pardais, 594 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
582,place,"Águia Lava Jato",,"(38) 3676-1237",,,"Rua Canabrava, 481 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
583,place,"Semelc Alarmes e Monitoramento",,"(38) 3676-5677",,,"Rua Nossa Senhora do Carmo, 352 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
584,place,Agrocerrado,,"(38) 3677-2041",,,"Rua Diamantes, 309 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
585,place,"Fábrica de Biscoitos Mascarenhas",,"(38) 3676-5225",,,"Rua das Hortências, 45 A - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
586,place,"Fábrica de Banha Rio Preto",,"(38) 3676-3323",,,"Rua Gerson Rodrigues Gondim, 255 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
587,place,"Fábrica de Lingerie La Femme",,"(38) 3676-4754",,,"Rua Prefeito João Costa, 230 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
588,place,"Fábrica de Telas Unaí",,"(38) 3676-5450",,,"Rua Virgílio Justiniano Ribeiro, 1354 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
589,place,"Faceburg Lanches",,"(38) 3676-9542",,,"Rua Flores, 330 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
590,place,"FACTU - Faculdade de Ciências e Tecnologia de Unaí",,"(38) 3676-6222",,,"Rua Rio Preto, 422 - Centro - Unaí, MG",,,"a:2:{i:0;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:39:""https://www.facebook.com/faculdadefactu"";}i:1;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:36:""https://www.instagram.com/factuunai/"";}}",,https://factu.br,,"a:1:{i:0;s:77:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_factu_logo.jpg"";}",,a:0:{},a:0:{},,
591,place,"Instituto de Ensino Superior Intellectus",,"(38) 3677-2135","(38) 99993-0932","(38) 99993-0932","Rua Paracatu, 631 - Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:80:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_intellectus_logo.jpg"";}",2025-11-22,a:0:{},a:0:{},,
592,place,"Farmácias de Plantão","<strong>Confira a lista atualizada de Farmácias de Pantão em Unaí - MG:</strong>

<a href=""http://www.prefeituraunai.mg.gov.br/pmu2/index.php/farmacias-plantao.html"" target=""_blank"" rel=""noopener"">http://www.prefeituraunai.mg.gov.br/pmu2/index.php/farmacias-plantao.html</a>

&nbsp;

&nbsp;

&nbsp;","(38) 3676-4346",,,"Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:86:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-farmacias-plantao-logo.jpg"";}",,a:0:{},a:0:{},,
593,place,"Farmácia Abaeté - Drogarias Minas Master","<strong>Abaeté Farmácia e Manipulação</strong>
Saúde/beleza
📦 Entrega em domicílio
📞 38 3676 1515
📱 38 99906 1515 (farmácia)
📱38 99836 4919 (manipulação)
Avenida Governador Valadares 1176, Centro, Unaí - MG","(38) 3676-1515","(38) 99906-1515","(38) 3677-1515","Av. Governador Valadares, 1176 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:36:""https://instagram.com/farmaciaabaete"";}}",,,,"a:1:{i:0;s:97:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-logo-farmacia-abaete-minas-master.jpg"";}",,"a:27:{i:0;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fachada.jpg"";i:1;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-1.jpg"";i:2;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-4.jpg"";i:3;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-5.jpg"";i:4;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-6.jpg"";i:5;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fachada.jpg"";i:6;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-7.jpg"";i:7;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-8.jpg"";i:8;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-9.jpg"";i:9;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-10.jpg"";i:10;s:91:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-1-1.jpg"";i:11;s:91:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-2-1.jpg"";i:12;s:91:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-3-1.jpg"";i:13;s:91:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-4-1.jpg"";i:14;s:91:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-5-1.jpg"";i:15;s:91:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-6-1.jpg"";i:16;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-15.jpg"";i:17;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-16.jpg"";i:18;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-17.jpg"";i:19;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-18.jpg"";i:20;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-19.jpg"";i:21;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-21.jpg"";i:22;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-22.jpg"";i:23;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-23.jpg"";i:24;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-24.jpg"";i:25;s:90:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fotos-26.jpg"";i:26;s:89:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciaabaete_fachada.jpg"";}",a:0:{},,
594,place,"Farmácia Canaan","<strong>Farmácia Canaan</strong>
<strong>Farmácia/drogaria</strong>
A Canaan faz muito bem! 💚
Faça suas compras também pelo WhatsApp: 👇
<a href=""http://wa.me/553888227151"" target=""_blank"" rel=""noopener"">wa.me/553888227151</a>","(38) 3676-7900","(38) 8822-7151",,"Av. Governador Valadares, 956 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:41:""https://www.instagram.com/farmaciascanaan"";}}",,,,"a:1:{i:0;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_farmaciacanaan_logo.png"";}",,a:0:{},a:0:{},,
595,place,"Farmácia Campos",,"(38) 3676-1973",,"(38) 3676-1514","Avenida Governador Valadares, 751 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
596,place,"Drogaria Noroeste",,"(38) 99952-0123","(38) 99952-0123",,"Avenida Governador Valadares, 1140 - Unaí, MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
597,place,"Farmácia Drogamelo",,"(38) 3676-1557",,"(38) 3677-1557","Avenida José Luiz Adjuto, 288 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
598,place,"Drogaria Central",,"(38) 3676-3961",,,"Avenida Governador Valadares, 1861 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
599,place,"Farmácia Colatto","<strong>Farmácia Colatto</strong>
Farmácia/drogaria
💊Qualidade, Respeito e Segurança!
👇Clique no link para WhatsApp 👇
<a href=""https://api.whatsapp.com/send?phone=(38)%2099826-9950%20&amp;text=Ol%C3%A1,%20estou%20no%20Guia%20Una%C3%AD%20e%20gostaria%20de%20receber%20atendimento!"">api.whatsapp.com/send?phone=5538998269950</a>","(38) 3676-7002","(38) 99826-9950",,"Rua São José, 768 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:41:""https://www.instagram.com/farmaciacolatto"";}}",,,,"a:1:{i:0;s:76:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_collato_logo.jpg"";}",,a:0:{},a:0:{},,
601,place,"Drogaria Cristo Rei",,"(38) 3676-1620",,"(38) 3676-4605","Avenida Governador Valadares, 1478 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
602,place,"Drogaria Drogafácil",,"(38) 3676-2477",,,"Avenida José Luiz Adjuto, 248 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
603,place,"Drogaria Família Econômica",,"(38) 3677-4050",,,"Avenida Governador Valadares, 632 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
604,place,"Drogaria Ideal",,"(38) 3676-7018",,,"Avenida Castelo Branco, 34 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
605,place,"Farmácia Drogavida",,"(38) 3676-5060",,,"Rua Matias Nunes Souza, 203 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
606,place,"Drogaria Mais Saúde",,"(38) 3676-3350",,,"Rua Maria Galdina, 270 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
607,place,"Drogaria Nacional",,"(38) 3676-6050",,,"Praça São Cristóvão, 273 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
608,place,"Farmácia de Manipulação Naturalis",,"(38) 3676-8687",,,"Rua Djalma Torres, 333 sl 01 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
609,place,"Farmácia Nossa Senhora das Graças",,"(38) 3676-1245",,,"Rua Afrânio Gonzaga, 10 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
610,place,"Pharma Flora","<strong>Farmácia Pharma Flora (Unaí - MG)</strong>
• Manipulação de medicamentos 👩🏻‍🔬
• Drogaria 💊
• 20 anos de tradição 🏅
• Telefone (38) 3676-5970 | WhatsApp (38) 99813-9401","(38) 3676-5970","(38) 99813-9401",,"Rua Djalma Torres, 436 - Unaí - MG",,,"a:2:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:41:""https://www.instagram.com/pharmafloraunai"";}i:1;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:36:""https://www.facebook.com/pharmaflora"";}}",,,,"a:1:{i:0;s:83:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_logo.jpg"";}",,"a:13:{i:0;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fachada.jpg"";i:1;s:88:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-11.jpg"";i:2;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-1.jpg"";i:3;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-2.jpg"";i:4;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-3.jpg"";i:5;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-4.jpg"";i:6;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-5.jpg"";i:7;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-6.jpg"";i:8;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-7.jpg"";i:9;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-8.jpg"";i:10;s:87:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-9.jpg"";i:11;s:88:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-10.jpg"";i:12;s:88:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_fotos_-12.jpg"";}","a:1:{i:0;s:81:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_pharmaflora_bg.jpg"";}",,
611,place,"Farmácia Rio Preto",,"(38) 3676-1364",,,"Avenida José Luiz Adjuto, 246 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
612,place,"Farmácia Unaí",,"(38) 3676-1211",,"(38) 3676-1299","Avenida Governador Valadares, 1012 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
613,place,"Fartura Atacadista",,"(38) 3676-9748",,,"Rua Gilberto Medeiros, 275 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
614,place,"Fartura Gás e Água",,"(38) 3676-7330",,,"Rua Jambos, 385 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
615,place,"Fashion Modas",,"(38) 3676-5081",,,"Rua Aldeia, 322 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
616,place,"FATEE - Faculdade Teologia Eliada",,"(38) 3677-2411",,,"Avenida Santos Dumont, 431 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
617,place,"Fazenda Catingueiro Dirceu Rodighero",,"(38) 3505-4262",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
618,place,"Fazenda Bela Vista Massaru Hachiya",,"(38) 3676-9837",,,"Rua Djalma Torres, 251 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
619,place,"Fazenda Canto",,"(38) 3676-2047",,,"Rua Nossa Senhora do Carmo, 224 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
620,place,"Fazenda Engenho",,"(38) 3505-0279",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
621,place,"Fazenda Estrela",,"(38) 3505-0451",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
622,place,"Fazenda Fala Verdade Valdemar Bernardes Faria",,"(38) 3505-2897",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
623,place,"Fazenda Guaribas",,"(38) 3505-1160",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
624,place,"Fazenda Guaribas",,"(38) 3505-1160",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
625,place,"Fazenda Paraíso da Chapada - Escritório",,"(38) 3676-6285",,,"Rua Natal Justino da Costa, 904 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
626,place,"Pedras Agropecuária",,"(38) 3676-2554",,,"Rua Gerson Rodrigues Gondim, 519 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
627,place,"Fazenda Prata",,"(38) 3505-0603",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
628,place,"Fazenda Quatro Estações",,"(38) 3505-0708",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
629,place,"Fazenda Rio Preto",,"(38) 3505-0110",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
630,place,"Fazenda São José",,"(38) 3676-6016",,"(38) 3676-1523","Rua Djalma Torres, 251 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
631,place,"Fazenda São Miguel",,"(38) 3505-6666",,"(38) 3505-3300",,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
632,place,"Fazenda Taquaril",,"(38) 3505-3331",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
633,place,"Fazenda Terra Nova",,"(38) 3505-0096",,,,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
634,place,"Fazenda Trombas",,"(38) 3676-3499",,,"Avenida Castelo Branco, 621 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
635,place,"Fazenda W Egido",,"(38) 3676-7610",,"(38) 3676-7911",,,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
636,place,Fecap,,"(38) 3676-3108",,,"Rua Prefeito João Costa, 972 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
637,place,"Fazenda Primavera",,"(38) 3676-8000",,,"Rua Sabará, 153 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
638,place,"Federal Motos -  Concessionária Yamaha",,"(38) 3677-5060",,"(38) 3677-5050","Rua Celina Lisboa Frederico, 353 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
639,place,"Feijão Agrominas",,"(38) 3676-8175",,,"Rua Virgílio Justiniano Ribeiro, 111F - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
640,place,"Felipe C de Almeida Consultório Odontológico",,"(38) 3676-4821",,,"Rua São José, 322 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
641,place,Femagril,,"(38) 3676-6424",,"(38) 3676-6230","Rodovia Br 251, km 02 2009 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
642,place,"Fenix Limpeza Urbana",,"(38) 3676-6800",,,"Rod Mg 188, 200 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
643,place,"Fera Gás",,"(38) 3676-2622",,"(38) 3676-7000","Rua Roncador, 418 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
644,place,"Ferragens Araújo",,"(38) 3676-9730",,,"Rua Frei Estevão, 75 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
645,place,"Mundial Ferragens","<strong>Mundial Ferragens</strong>
Loja de ferragens
Comércio de ferro e aço, ferramentas em geral","(38) 99968-8504","(38) 9868-8504",,"Avenida São João, 362 - Divinéia - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:43:""https://www.instagram.com/mundialferragens_"";}}",,,,"a:1:{i:0;s:86:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-mundial-ferragens-logo.jpg"";}",,a:0:{},a:0:{},,
646,place,"Rei do Ferro","<strong>Rei do Ferro</strong>

Loja de materiais de construção
Materiais para ferragens e construção
Serralheria, torneadora, estruturas metálicas
📲 (38) 3676-5258
Orçamentos ⬇️

<a href=""http://bit.ly/vendasreidoferro"" target=""_blank"" rel=""noopener"">bit.ly/vendasreidoferro</a>","(38) 3676-5258","(38) 3676-5258",,"Av. Governador Valadares, 1717 - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:32:""https://instagram.com/reidoferro"";}}",,,,"a:1:{i:0;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_logo.jpg"";}",,"a:11:{i:0;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-9.jpg"";i:1;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-8.jpg"";i:2;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-11.jpg"";i:3;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-12.jpg"";i:4;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-13.jpg"";i:5;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-14.jpg"";i:6;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-15.jpg"";i:7;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-16.jpg"";i:8;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-17.jpg"";i:9;s:86:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-18.jpg"";i:10;s:85:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_fotos-5.jpg"";}","a:1:{i:0;s:82:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_reidoferro_bg-1.jpg"";}",,
647,place,"Ferraria - Serralheria do Anacleto",,"(38) 3676-1280",,,"Rodovia Br 251, km 873 nº 480 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
648,place,"Ferro Velho Alta Rotação",,"(38) 3676-4959",,,"Rua José do Patrocínio, 94 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
649,place,"Ferro Velho Comando",,"(38) 3676-3152",,,"Rua Virgílio Justiniano Ribeiro, 1337 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
650,place,Ferrominas,,"(38) 3676-1116",,,"Rod Mg 188, 37 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
651,place,"Arca de Noé Festas Infantis",,"(38) 3676-0103",,,"Rua Celina Lisboa Frederico, 382 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
652,place,"Império das Festas",,"(38) 3676-3299",,,"Rua Nossa Senhora do Carmo, 382 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
653,place,"Leila Festas",,"(38) 3677-3776",,,"Rua Geraldo F Santos, 380 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
654,place,"Neuzinha Festas",,"(38) 99951-7923",,"(38) 99117-6812","Rua Celina Lisboa Frederico, 1046 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
655,place,Lubrizabel,,"(38) 3676-8667",,"(38) 3676-8225","Rua Virgílio Justiniano Ribeiro, 256 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
656,place,"Shopping dos Filtros",,"(38) 3676-1353",,"(38) 99906-5887","Rua São José, 760 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
658,place,Finaseg,,"(38) 3677-4468",,,"Rua Celina Lisboa Frederico, 175 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
659,place,"Filhos da Misericórdia Artigos Religiosos",,"(38) 3676-0811",,,"Rua José do Patrocínio, 329 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
660,place,"Fio a Fio",,"(38) 3676-9003",,,"Rua Aldeia, 322 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
661,place,"Flexa Radiadores",,"(38) 3676-2186",,,"Rua Alba Gonzaga, 641 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
662,place,"Floricultura Art Flora",,"(38) 3676-2374",,,"Rua Afonso Pena, 466 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,
